rxcui,name,tty
897657,hydromorphone hydrochloride 1 MG/ML Oral Solution,SCD
898004,hydromorphone hydrochloride 1.3 MG Oral Capsule,SCD
897696,hydromorphone hydrochloride 2 MG Oral Tablet,SCD
897745,hydromorphone hydrochloride 2 MG/ML Injectable Solution,SCD
898138,hydromorphone hydrochloride 2.6 MG Oral Capsule,SCD
898139,hydromorphone hydrochloride 3 MG Oral Tablet,SCD
897749,hydromorphone hydrochloride 3 MG Rectal Suppository,SCD
897702,hydromorphone hydrochloride 4 MG Oral Tablet,SCD
897710,hydromorphone hydrochloride 8 MG Oral Tablet,SCD
199176,hydroquinone 0.02 MG/MG Topical Gel,SCD
310926,hydroquinone 0.04 MG/MG Topical Gel,SCD
153031,hydroquinone 20 MG/ML Topical Cream,SCD
244594,hydroquinone 20 MG/ML Topical Lotion,SCD
1042620,hydroquinone 20 MG/ML Topical Solution,SCD
244593,hydroquinone 30 MG/ML Topical Solution,SCD
197795,hydroquinone 40 MG/ML Topical Cream,SCD
1235391,hydroquinone 40 MG/ML Topical Lotion,SCD
260223,hydroquinone 40 MG/ML Topical Solution,SCD
104023,hydrotalcite 100 MG/ML Oral Suspension,SCD
317106,hydroxocobalamin 1 MG/ML Injectable Solution,SCD
700496,hydroxocobalamin 5000 MG Injection,SCD
2569281,hydroxychloroquine sulfate 100 MG Oral Tablet,SCD
979092,hydroxychloroquine sulfate 200 MG Oral Tablet,SCD
2569283,hydroxychloroquine sulfate 300 MG Oral Tablet,SCD
1119312,hydroxychloroquine sulfate 400 MG Oral Tablet,SCD
2738731,hydroxyethyl cellulose 3.5 MG/ML Ophthalmic Solution,SCD
1363391,hydroxyethyl starch 130-0.4 60 MG/ML Injectable Solution,SCD
1087964,hydroxyprogesterone caproate (USP) 250 MG/ML Injectable Solution,SCD
476707,hydroxypropylcellulose 5 MG Drug Implant,SCD
1999308,hydroxyurea 100 MG Oral Tablet,SCD
2682741,hydroxyurea 100 MG/ML Oral Solution,SCD
283475,hydroxyurea 1000 MG Oral Tablet,SCD
200342,hydroxyurea 200 MG Oral Capsule,SCD
200343,hydroxyurea 300 MG Oral Capsule,SCD
200344,hydroxyurea 400 MG Oral Capsule,SCD
197797,hydroxyurea 500 MG Oral Capsule,SCD
995218,hydroxyzine hydrochloride 10 MG Oral Tablet,SCD
995235,hydroxyzine hydrochloride 100 MG Oral Tablet,SCD
995241,hydroxyzine hydrochloride 2 MG/ML Oral Solution,SCD
995258,hydroxyzine hydrochloride 25 MG Oral Tablet,SCD
995281,hydroxyzine hydrochloride 50 MG Oral Tablet,SCD
995285,hydroxyzine hydrochloride 50 MG/ML Injectable Solution,SCD
995232,hydroxyzine pamoate 100 MG Oral Capsule,SCD
995253,hydroxyzine pamoate 25 MG Oral Capsule,SCD
995274,hydroxyzine pamoate 5 MG/ML Oral Suspension,SCD
995278,hydroxyzine pamoate 50 MG Oral Capsule,SCD
1047881,hyoscyamine sulfate 0.025 MG/ML Oral Solution,SCD
998726,hyoscyamine sulfate 0.0625 MG / phenyltoloxamine citrate 15 MG Oral Capsule,SCD
1087365,"hyoscyamine sulfate 0.12 MG / methenamine 118 MG / methylene blue 10 MG / phenyl salicylate 36 MG / sodium phosphate, monobasic 40.8 MG Oral Capsule",SCD
1048307,"hyoscyamine sulfate 0.12 MG / methenamine 120 MG / methylene blue 10 MG / phenyl salicylate 36 MG / sodium phosphate, monobasic 40.8 MG Oral Capsule",SCD
2637557,"hyoscyamine sulfate 0.12 MG / methenamine 120 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Capsule",SCD
1440869,"hyoscyamine sulfate 0.12 MG / methenamine 120 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet",SCD
1048336,"hyoscyamine sulfate 0.12 MG / methenamine 81 MG / methylene blue 10.8 MG / phenyl salicylate 32.4 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet",SCD
1047786,"hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet",SCD
1050325,"hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet",SCD
1046985,hyoscyamine sulfate 0.125 MG Disintegrating Oral Tablet,SCD
1047905,hyoscyamine sulfate 0.125 MG Oral Tablet,SCD
1046982,hyoscyamine sulfate 0.125 MG Sublingual Tablet,SCD
1047895,hyoscyamine sulfate 0.125 MG/ML Oral Solution,SCD
1604557,hypochlorous acid 0.1 MG/ML Topical Solution,SCD
2721462,hypochlorous acid 0.1 MG/ML Topical Spray,SCD
2052408,hypochlorous acid 0.2 MG/ML Topical Solution,SCD
1192972,Hypomyces perniciosus allergenic extract 50 MG/ML Injectable Solution,SCD
849827,Hyponatremia tolvaptan 15 MG Oral Tablet,SCD
849833,Hyponatremia tolvaptan 30 MG Oral Tablet,SCD
1374718,hypromellose 0.002 MG/MG / naphazoline hydrochloride 0.00025 MG/MG / polysorbate 80 0.005 MG/MG / zinc sulfate 0.0025 MG/MG Ophthalmic Gel,SCD
2723485,hypromellose 0.002 MG/MG Ophthalmic Gel,SCD
310932,hypromellose 0.003 MG/MG Ophthalmic Gel,SCD
142001,hypromellose 10 MG/ML Ophthalmic Solution,SCD
1540361,hypromellose 17 MG/ML Ophthalmic Solution,SCD
2636530,hypromellose 2 MG/ML / naphazoline hydrochloride 0.2 MG/ML Ophthalmic Solution,SCD
1053133,hypromellose 2 MG/ML / naphazoline hydrochloride 0.25 MG/ML / polysorbate 80 5 MG/ML / zinc sulfate 2.5 MG/ML Ophthalmic Solution,SCD
1098640,hypromellose 2 MG/ML / tetrahydrozoline hydrochloride 0.5 MG/ML / zinc sulfate 2.5 MG/ML Ophthalmic Solution,SCD
359634,hypromellose 2 MG/ML Ophthalmic Solution,SCD
1147664,hypromellose 20 MG/ML Ophthalmic Solution,SCD
310934,hypromellose 25 MG/ML Ophthalmic Solution,SCD
2604775,hypromellose 3 MG/ML / povidone 5 MG/ML Ophthalmic Solution,SCD
310933,hypromellose 3 MG/ML Ophthalmic Solution,SCD
387000,hypromellose 3.2 MG/ML Ophthalmic Solution,SCD
1098644,hypromellose 3.5 MG/ML / tetrahydrozoline hydrochloride 0.5 MG/ML Ophthalmic Solution,SCD
241109,hypromellose 4 MG/ML Ophthalmic Solution,SCD
1046654,hypromellose 5 MG/ML / naphazoline hydrochloride 0.3 MG/ML Ophthalmic Solution,SCD
142002,hypromellose 5 MG/ML Ophthalmic Solution,SCD
2743251,hypromellose 7 MG/ML Ophthalmic Solution,SCD
904932,ibandronic acid 150 MG Oral Tablet,SCD
904936,ibandronic acid 2.5 MG Oral Tablet,SCD
904946,ibandronic acid 50 MG Oral Tablet,SCD
2560220,ibrexafungerp 150 MG Oral Tablet,SCD
1442986,ibrutinib 140 MG Oral Capsule,SCD
2000017,ibrutinib 140 MG Oral Tablet,SCD
2000021,ibrutinib 280 MG Oral Tablet,SCD
2000025,ibrutinib 420 MG Oral Tablet,SCD
2000029,ibrutinib 560 MG Oral Tablet,SCD
1994360,ibrutinib 70 MG Oral Capsule,SCD
2611536,ibrutinib 70 MG/ML Oral Suspension,SCD
392668,ibuprofen 0.05 MG/MG / levomenthol 0.03 MG/MG Topical Gel,SCD
141997,ibuprofen 0.05 MG/MG Topical Gel,SCD
389244,ibuprofen 0.1 MG/MG Topical Gel,SCD
310963,ibuprofen 100 MG Chewable Tablet,SCD
198405,ibuprofen 100 MG Oral Tablet,SCD
1310487,ibuprofen 20 MG/ML / pseudoephedrine hydrochloride 3 MG/ML Oral Suspension,SCD
197803,ibuprofen 20 MG/ML Oral Suspension,SCD
1369775,ibuprofen 200 MG / phenylephrine hydrochloride 10 MG Oral Tablet,SCD
1299018,ibuprofen 200 MG / pseudoephedrine hydrochloride 30 MG Oral Capsule,SCD
1299021,ibuprofen 200 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet,SCD
227159,ibuprofen 200 MG Extended Release Oral Capsule,SCD
310964,ibuprofen 200 MG Oral Capsule,SCD
310965,ibuprofen 200 MG Oral Tablet,SCD
401976,ibuprofen 300 MG / pseudoephedrine 45 MG Oral Capsule,SCD
380813,ibuprofen 300 MG Extended Release Oral Capsule,SCD
197804,ibuprofen 300 MG Oral Tablet,SCD
204442,ibuprofen 40 MG/ML Oral Suspension,SCD
1049589,ibuprofen 400 MG / oxycodone hydrochloride 5 MG Oral Tablet,SCD
245417,ibuprofen 400 MG Oral Capsule,SCD
197805,ibuprofen 400 MG Oral Tablet,SCD
314047,ibuprofen 50 MG Chewable Tablet,SCD
141998,ibuprofen 50 MG/ML Topical Cream,SCD
226617,ibuprofen 50 MG/ML Topical Foam,SCD
142102,ibuprofen 50 MG/ML Topical Spray,SCD
197806,ibuprofen 600 MG Oral Tablet,SCD
250418,ibuprofen 800 MG Extended Release Oral Tablet,SCD
197807,ibuprofen 800 MG Oral Tablet,SCD
198709,ichthammol 0.1 MG/MG Topical Ointment,SCD
95721,ichthammol 0.2 MG/MG Topical Ointment,SCD
389278,icodextrin 40 MG/ML Irrigation Solution,SCD
1304979,icosapent ethyl 1000 MG Oral Capsule,SCD
1811180,icosapent ethyl 500 MG Oral Capsule,SCD
2739036,icotrokinra 200 MG Oral Tablet,SCD
996156,idarubicin hydrochloride 10 MG Oral Capsule,SCD
996158,idarubicin hydrochloride 25 MG Oral Capsule,SCD
996160,idarubicin hydrochloride 5 MG Oral Capsule,SCD
249572,idebenone 45 MG Oral Tablet,SCD
1544465,idelalisib 100 MG Oral Tablet,SCD
1544473,idelalisib 150 MG Oral Tablet,SCD
310971,idoxuridine 1 MG/ML Ophthalmic Solution,SCD
1791593,ifosfamide 1000 MG Injection,SCD
1791588,ifosfamide 3000 MG Injection,SCD
848722,iloperidone 1 MG Oral Tablet,SCD
848728,iloperidone 10 MG Oral Tablet,SCD
848732,iloperidone 12 MG Oral Tablet,SCD
848736,iloperidone 2 MG Oral Tablet,SCD
848740,iloperidone 4 MG Oral Tablet,SCD
848744,iloperidone 6 MG Oral Tablet,SCD
848748,iloperidone 8 MG Oral Tablet,SCD
487056,iloprost 0.01 MG/ML Inhalation Solution,SCD
861964,iloprost 0.02 MG/ML Inhalation Solution,SCD
226758,iloprost 0.1 MG/ML Injectable Solution,SCD
2693419,ilunocitinib 15 MG Oral Tablet,SCD
2693427,ilunocitinib 4.8 MG Oral Tablet,SCD
2693431,ilunocitinib 6.4 MG Oral Tablet,SCD
2693435,ilunocitinib 8.5 MG Oral Tablet,SCD
284206,imatinib 100 MG Oral Capsule,SCD
403878,imatinib 100 MG Oral Tablet,SCD
483431,imatinib 400 MG Oral Capsule,SCD
403879,imatinib 400 MG Oral Tablet,SCD
411240,imatinib 50 MG Oral Capsule,SCD
2699831,imatinib 80 MG/ML Oral Solution,SCD
2685248,imetelstat 188 MG Injection,SCD
2685241,imetelstat 47 MG Injection,SCD
1293397,imidacloprid 100 MG/ML / moxidectin 10 MG/ML Topical Solution,SCD
1251582,imidacloprid 100 MG/ML / moxidectin 25 MG/ML Topical Solution,SCD
1942525,imidacloprid 37.5 MG Chewable Tablet,SCD
1942534,imidacloprid 7.5 MG Chewable Tablet,SCD
389184,imidapril 10 MG Oral Tablet,SCD
389182,imidapril 20 MG Oral Tablet,SCD
389183,imidapril 5 MG Oral Tablet,SCD
1740254,imidocarb dipropionate 120 MG/ML Injectable Solution,SCD
1726257,imiglucerase 200 UNT Injection,SCD
1726266,imiglucerase 400 UNT Injection,SCD
835593,imipramine hydrochloride 10 MG Oral Tablet,SCD
835564,imipramine hydrochloride 25 MG Oral Tablet,SCD
835586,imipramine hydrochloride 5 MG/ML Oral Solution,SCD
835568,imipramine hydrochloride 50 MG Oral Tablet,SCD
835591,imipramine pamoate 100 MG Oral Capsule,SCD
835589,imipramine pamoate 125 MG Oral Capsule,SCD
835577,imipramine pamoate 150 MG Oral Capsule,SCD
835572,imipramine pamoate 75 MG Oral Capsule,SCD
1248440,imiquimod 25 MG/ML Topical Cream,SCD
967017,imiquimod 37.5 MG/ML Topical Cream,SCD
310982,imiquimod 50 MG/ML Topical Cream,SCD
2725917,imlunestrant 200 MG Oral Tablet,SCD
1809736,"immunoglobulin G, human 10000 MG Injection",SCD
142061,"immunoglobulin G, human 160 MG/ML Injectable Solution",SCD
1809745,"immunoglobulin G, human 2500 MG Injection",SCD
1809206,"immunoglobulin G, human 3000 MG Injection",SCD
1809728,"immunoglobulin G, human 5000 MG Injection",SCD
1809218,"immunoglobulin G, human 6000 MG Injection",SCD
310984,inamrinone 5 MG/ML Injectable Solution,SCD
2695427,inavolisib 3 MG Oral Tablet,SCD
2695435,inavolisib 9 MG Oral Tablet,SCD
1009456,incobotulinumtoxinA 100 UNT Injection,SCD
1000107,incobotulinumtoxinA 200 UNT Injection,SCD
1009459,incobotulinumtoxinA 50 UNT Injection,SCD
1114329,indacaterol 0.075 MG Inhalation Powder,SCD
854993,indapamide 1.25 MG / perindopril erbumine 4 MG Oral Tablet,SCD
197815,indapamide 1.25 MG Oral Tablet,SCD
197816,indapamide 2.5 MG Oral Tablet,SCD
283103,indinavir 100 MG Oral Capsule,SCD
310986,indinavir 200 MG Oral Capsule,SCD
310987,indinavir 333 MG Oral Capsule,SCD
310988,indinavir 400 MG Oral Capsule,SCD
346508,indomethacin 1 MG Injection,SCD
199549,indomethacin 100 MG Rectal Suppository,SCD
1490727,indomethacin 20 MG Oral Capsule,SCD
251255,indomethacin 25 MG Extended Release Oral Capsule,SCD
197817,indomethacin 25 MG Oral Capsule,SCD
1491529,indomethacin 40 MG Oral Capsule,SCD
310991,indomethacin 5 MG/ML Oral Suspension,SCD
197818,indomethacin 50 MG Oral Capsule,SCD
197819,indomethacin 50 MG Rectal Suppository,SCD
310992,indomethacin 75 MG Extended Release Oral Capsule,SCD
392073,indomethacin 75 MG Oral Capsule,SCD
2539227,inert ingredients 1 MG Chewable Tablet,SCD
2696886,inert ingredients 1 MG Disintegrating Oral Tablet,SCD
748797,inert ingredients 1 MG Oral Tablet,SCD
2551004,infigratinib 100 MG Oral Capsule,SCD
2551203,infigratinib 25 MG Oral Capsule,SCD
310994,infliximab 100 MG Injection,SCD
1927285,infliximab-abda 100 MG Injection,SCD
2266525,infliximab-axxq 100 MG Injection,SCD
1790541,infliximab-dyyb 100 MG Injection,SCD
2743203,influenza A virus A/Astrakhan/3212/2020 (H5N8) antigen 0.0075 MG/ML Injectable Suspension,SCD
2675675,influenza A virus A/California/122/2022 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,SCD
2688049,influenza A virus A/California/122/2022 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML Injectable Suspension,SCD
2718403,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Injectable Suspension,SCD
2709125,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,SCD
2709231,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML Injectable Suspension,SCD
2605737,influenza A virus A/Darwin/11/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Delaware/55/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03 MG/ML Injectable Suspension,SCD
2641879,influenza A virus A/Darwin/11/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Georgia/12/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03 MG/ML Injectable Suspension,SCD
2605559,influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,SCD
2642355,influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,SCD
2593865,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,SCD
2642194,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,SCD
2688133,influenza A virus A/Georgia/12/2022 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Sydney/1304/2022 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03 MG/ML Injectable Suspension,SCD
2718368,influenza A virus A/Georgia/12/2022 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Victoria/800/2024 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03 MG/ML Injectable Suspension,SCD
2645086,influenza A virus A/Norway/16606/2021 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Norway/31694/2022 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Austria/1359417/2021 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray,SCD
2607744,influenza A virus A/Norway/16606/2021 (H3N2) antigen 158000000 UNT/ML / influenza A virus A/Victoria/1/2020 (H1N1) antigen 158000000 UNT/ML / influenza B virus B/Austria/1359417/2021 antigen 158000000 UNT/ML / influenza B virus B/Phuket/3073/2013 antigen 158000000 UNT/ML Nasal Spray,SCD
2720401,influenza A virus A/Norway/31694/2022 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Perth/722/2024 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Austria/1359417/2021 antigen 158000000 UNT/ML Nasal Spray,SCD
2691301,influenza A virus A/Norway/31694/2022 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Thailand/8/2022 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Austria/1359417/2021 antigen 158000000 UNT/ML Nasal Spray,SCD
2738136,influenza A virus A/Singapore/GP20238/2024 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Switzerland/6849/2025 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML Injectable Suspension,SCD
2688115,influenza A virus A/Thailand/8/2022 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Injectable Suspension,SCD
2694020,influenza A virus A/turkey/Turkey/1/2005 (H5N1) antigen 0.015 MG/ML Injectable Suspension,SCD
248114,inosine pranobex 500 MG Oral Tablet,SCD
200015,inositol 100 MG / niacin 400 MG Oral Capsule,SCD
259580,inositol 110 MG / phytic acid 400 MG Oral Capsule,SCD
1539267,inositol 125 MG / niacin 500 MG Oral Tablet,SCD
796544,inositol 141 MG / niacin 500 MG Oral Capsule,SCD
848987,inositol 152 MG / niacin 500 MG Oral Capsule,SCD
198711,inositol 324 MG Oral Tablet,SCD
104436,inositol 500 MG Oral Capsule,SCD
2725612,inositol 650 MG Oral Capsule,SCD
198713,inositol 650 MG Oral Tablet,SCD
251330,inositol niacinate 200 MG/ML Oral Suspension,SCD
881376,inositol niacinate 211.5 MG / niacin 750 MG Oral Capsule,SCD
245856,inositol niacinate 500 MG Oral Capsule,SCD
245857,inositol niacinate 500 MG Oral Tablet,SCD
250541,inositol niacinate 750 MG Oral Tablet,SCD
1942954,inotuzumab ozogamicin 0.9 MG Injection,SCD
351297,"insulin aspart protamine, human 70 UNT/ML / insulin aspart, human 30 UNT/ML Injectable Suspension",SCD
311040,"insulin aspart, human 100 UNT/ML Injectable Solution",SCD
2705733,insulin aspart-szjj 100 UNT/ML Injectable Solution,SCD
2720523,insulin aspart-xjhz 100 UNT/ML Injectable Solution,SCD
2107520,insulin degludec 100 UNT/ML Injectable Solution,SCD
484322,insulin detemir 100 UNT/ML Injectable Solution,SCD
311041,insulin glargine 100 UNT/ML Injectable Solution,SCD
2563976,insulin glargine-yfgn 100 UNT/ML Injectable Solution,SCD
485210,"insulin glulisine, human 100 UNT/ML Injectable Solution",SCD
763013,"insulin human, rDNA origin 1 MG Inhalation Powder",SCD
763014,"insulin human, rDNA origin 3 MG Inhalation Powder",SCD
311028,"insulin isophane, human 100 UNT/ML Injectable Suspension",SCD
245265,"insulin isophane, human 50 UNT/ML / insulin, regular, human 50 UNT/ML Injectable Suspension",SCD
247513,"insulin isophane, human 60 UNT/ML / insulin, regular, human 40 UNT/ML Injectable Suspension",SCD
311048,"insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Injectable Suspension",SCD
392660,"insulin isophane, human 75 UNT/ML / insulin, regular, human 25 UNT/ML Injectable Suspension",SCD
247512,"insulin isophane, human 80 UNT/ML / insulin, regular, human 20 UNT/ML Injectable Suspension",SCD
245264,"insulin isophane, human 85 UNT/ML / insulin, regular, human 15 UNT/ML Injectable Suspension",SCD
247511,"insulin isophane, human 90 UNT/ML / insulin, regular, human 10 UNT/ML Injectable Suspension",SCD
311052,"insulin isophane, pork 100 UNT/ML Injectable Suspension",SCD
358349,"insulin isophane, pork 70 UNT/ML / insulin, regular, pork 30 UNT/ML Injectable Suspension",SCD
242120,insulin lispro 100 UNT/ML Injectable Solution,SCD
259111,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension",SCD
260265,"insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Injectable Suspension",SCD
2380231,insulin lispro-aabc 100 UNT/ML Injectable Solution,SCD
242916,"insulin, protamine zinc, beef 100 UNT/ML Injectable Suspension",SCD
966903,"insulin, protamine zinc, human 40 UNT/ML Injectable Suspension",SCD
311056,"insulin, regular, beef 100 UNT/ML Injectable Solution",SCD
311034,"insulin, regular, human 100 UNT/ML Injectable Solution",SCD
1654910,"insulin, regular, human 12 UNT Inhalation Powder",SCD
